% Model,HUR_model_weather_Helsinki_.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 14 2019, 18:27"
% Table,Table 8 - Point Evaluation 3 (T)
% Time (h),"Temperature (degC), Point: 3","Temperature (degC), Point: 9","Temperature (degC), Point: 13","Temperature (degC), Point: 17","Temperature (degC), Point: 23","Temperature (degC), Point: 25","Temperature (degC), Point: 27","Temperature (degC), Point: 39","Temperature (degC), Point: 41","Temperature (degC), Point: 47","Temperature (degC), Point: 51","Temperature (degC), Point: 53","Temperature (degC), Point: 57"
8605,34.55280090573149,33.78596004554754,34.89361196297216,35.053940081838505,34.49852958589241,29.78640322335133,34.152633317422726,35.51459322274286,35.442311905560246,35.8757422468222,34.688748750707134,34.61823969160724,34.90326106783073
8606,34.55313497113542,33.786226426839164,34.89393000730519,35.05439106584765,34.498852506664775,29.787056225819015,34.153065436654174,35.51498461998392,35.442717752505814,35.876138719270216,34.68924196473739,34.61869798079243,34.903678134806114
8607,34.5534690365393,33.786492808130845,34.89424805163816,35.05484204985686,34.49917542743714,29.7877092282867,34.153497555885565,35.51537601722498,35.443123599451496,35.87653519171823,34.68973517876765,34.619156269977566,34.9040952017815
8608,34.55380310194323,33.786759189422526,34.894566095971186,35.05529303386601,34.49949834820944,29.788362230754387,34.15392967511701,35.51576741446604,35.443529446397065,35.87693166416625,34.690228392797906,34.6196145591627,34.90451226875689
8609,34.55413716734711,33.78702557071415,34.894884140304214,35.055744017875156,34.49982126898186,29.78901523322213,34.15436179434846,35.516158811707044,35.44393529334269,35.87732813661427,34.69072160682816,34.62007284834789,34.90492933573222
8610,34.55447123275104,33.78729195200583,34.89520218463724,35.056195001884305,34.50014418975417,29.789668235689817,34.15479391357985,35.516550208948104,35.444341140288316,35.877724609062284,34.69121482085842,34.62053113753302,34.90534640270761
8611,34.55480529815492,33.787558333297454,34.89552022897027,35.056645985893454,34.50046711052653,29.79032123815756,34.1552260328113,35.516941606189164,35.44474698723394,35.8781210815103,34.69170803488868,34.62098942671821,34.905763469682995
8612,34.55513936355885,33.787824714589135,34.89583827330324,35.05709696990266,34.50079003129889,29.790974240625246,34.15565815204269,35.517333003430224,35.44515283417957,35.87851755395826,34.692201248918934,34.621447715903344,34.90618053665838
8613,34.555473428962785,33.788091095880816,34.89615631763627,35.05754795391181,34.50111295207125,29.791627243092876,34.15609027127414,35.517724400671284,35.44555868112519,35.878914026406335,34.69269446294919,34.621906005088476,34.90659760363371
8614,34.55580749436672,33.78835747717244,34.8964743619693,35.05799893792096,34.501435872843615,29.79228024556062,34.156522390505586,35.518115797912344,35.44596452807082,35.879310498854295,34.69318767697939,34.62236429427361,34.9070146706091
8615,34.55614155977065,33.78862385846412,34.896792406302325,35.058449921930105,34.50175879361592,29.792933248028305,34.156954509737034,35.518507195153404,35.44637037501644,35.87970697130237,34.693680891009706,34.6228225834588,34.90743173758449
8616,34.55647562517453,33.788890239755744,34.89711045063535,35.058900905939254,34.50208171438834,29.79358625049599,34.15738662896848,35.518898592394464,35.44677622196207,35.88010344375033,34.69417410503996,34.62328087264393,34.907848804559876
8617,34.55680969057846,33.789156621047425,34.89742849496838,35.0593518899484,34.502404635160644,29.794239252963735,34.15781874819987,35.519289989635524,35.44718206890764,35.880499916198346,34.69466731907022,34.62373916182912,34.90826587153521
8618,34.55714375598234,33.78942300233905,34.89774653930141,35.05980287395755,34.502727555933006,29.79489225543142,34.15825086743132,35.519681386876584,35.44758791585332,35.88089638864642,34.69516053310048,34.624197451014254,34.908682938510594
8619,34.55747782138627,33.78968938363067,34.89806458363444,35.06025385796676,34.50305047670537,29.795545257899107,34.15868298666277,35.520072784117644,35.44799376279889,35.88129286109438,34.695653747130734,34.62465574019939,34.90910000548598
8620,34.557811886790205,33.789955764922354,34.898382627967464,35.060704841975905,34.50337339747773,29.796198260366793,34.15911510589416,35.520464181358705,35.44839960974451,35.8816893335424,34.69614696116099,34.62511402938458,34.90951707246137
8621,34.55814595219408,33.79022214621398,34.898700672300436,35.061155825985054,34.50369631825009,29.79685126283448,34.15954722512561,35.520855578599765,35.44880545669014,35.882085805990414,34.69664017519125,34.62557231856971,34.90993413943676
8622,34.55848001759807,33.79048852750566,34.899018716633464,35.0616068099942,34.504019239022455,29.797504265302223,34.159979344357,35.52124697584077,35.449211303635764,35.88248227843843,34.697133389221506,34.6260306077549,34.910351206412145
8623,34.55881408300195,33.79075490879728,34.89933676096649,35.06205779400335,34.50434215979482,29.79815726776991,34.160411463588446,35.52163837308183,35.44961715058133,35.88287875088645,34.69762660325176,34.62648889694003,34.91076827338753
8624,34.55914814840588,33.79102129008896,34.89965480529952,35.0625087780125,34.50466508056718,29.798810270237595,34.16084358281989,35.52202977032289,35.450022997527014,35.883275223334465,34.69811981728202,34.626947186125165,34.91118534036286
8625,34.55948221380976,33.79128767138059,34.89997284963255,35.06295976202165,34.504988001339484,29.79946327270534,34.16127570205134,35.52242116756395,35.45042884447258,35.88367169578248,34.69861303131222,34.6274054753103,34.91160240733825
8626,34.55981627921369,33.79155405267227,34.90029089396552,35.0634107460308,34.5053109221119,29.800116275173025,34.16170782128279,35.52281256480501,35.450834691418265,35.8840681682305,34.699106245342534,34.62786376449549,34.91201947431364
8627,34.560150344617625,33.79182043396395,34.90060893829855,35.063861730039946,34.50563384288421,29.80076927764071,34.16213994051418,35.52320396204607,35.451240538363834,35.884464640678516,34.69959945937279,34.62832205368062,34.912436541289026
8628,34.5604844100215,33.79208681525557,34.900926982631574,35.064312714049095,34.50595676365657,29.801422280108397,34.16257205974563,35.52359535928713,35.45164638530946,35.884861113126476,34.70009267340305,34.62878034286581,34.912853608264356
8629,34.560818475425435,33.79235319654725,34.9012450269646,35.06476369805824,34.50627968442893,29.802075282576084,34.163004178977076,35.52398675652813,35.452052232255085,35.88525758557455,34.70058588743325,34.62923863205094,34.913270675239744
8630,34.56115254082937,33.79261957783888,34.90156307129757,35.06521468206745,34.50660260520124,29.802728285043827,34.16343629820847,35.52437815376919,35.45245807920071,35.88565405802251,34.70107910146356,34.629696921236075,34.91368774221513
8631,34.5614866062333,33.79288595913056,34.9018811156306,35.0656656660766,34.50692552597366,29.803381287511513,34.163868417439915,35.52476955101025,35.452863926146335,35.886050530470584,34.70157231549382,34.630155210421265,34.91410480919052
8632,34.56182067163718,33.79315234042224,34.90219915996363,35.066116650085746,34.50724844674596,29.8040342899792,34.164300536671306,35.52516094825131,35.45326977309196,35.886447002918544,34.70206552952402,34.6306134996064,34.91452187616585
8633,34.56215473704111,33.79341872171386,34.90251720429666,35.066567634094895,34.50757136751838,29.804687292446886,34.16473265590275,35.52555234549237,35.453675620037586,35.88684347536656,34.702558743554334,34.63107178879159,34.91493894314124
8634,34.56248880244499,33.793685103005544,34.902835248629685,35.06701861810404,34.507894288290686,29.805340294914572,34.1651647751342,35.52594374273343,35.45408146698321,35.88723994781458,34.70305195758459,34.63153007797666,34.915356010116625
8635,34.56282286784892,33.79395148429717,34.90315329296266,35.06746960211319,34.50821720906305,29.805993297382315,34.16559689436565,35.52633513997449,35.45448731392884,35.887636420262595,34.70354517161485,34.63198836716185,34.91577307709201
8636,34.563156933252856,33.79421786558885,34.903471337295684,35.06792058612234,34.50854012983541,29.80664629985,34.1660290135971,35.526726537215495,35.454893160874406,35.88803289271061,34.70403838564505,34.632446656346985,34.91619014406734
8637,34.56349099865673,33.79448424688047,34.90378938162871,35.06837157013149,34.50886305060777,29.807299302317688,34.16646113282849,35.527117934456555,35.45529900782009,35.88842936515863,34.70453159967536,34.632904945532175,34.91660721104273
8638,34.563825064060666,33.79475062817215,34.90410742596174,35.06882255414064,34.509185971380134,29.80795230478543,34.166893252059936,35.527509331697615,35.455704854765656,35.888825837606646,34.70502481370562,34.63336323471731,34.91702427801812
8639,34.5641591294646,33.795017009463834,34.90442547029471,35.06927353814979,34.509508892152496,29.808605307253117,34.16732537129138,35.527900728938675,35.45611070171128,35.889222310054606,34.70551802773582,34.6338215239025,34.917441344993506
8640,34.56449319486853,33.79528339075546,34.90474351462774,35.06972452215899,34.5098318129248,29.809258309720803,34.167757490522774,35.528292126179736,35.45651654865691,35.88961878250268,34.70601124176608,34.63427981308763,34.91785841196889
8641,34.56482726027241,33.79554977204714,34.90506155896077,35.07017550616814,34.51015473369722,29.80991131218849,34.16818960975422,35.528683523420796,35.45692239560253,35.8900152549507,34.70650445579639,34.63473810227276,34.91827547894428
8642,34.56516132567634,33.79581615333876,34.905379603293795,35.07062649017729,34.510477654469526,29.810564314656176,34.16862172898561,35.529074920661856,35.4573282425481,35.890411727398714,34.70699766982665,34.63519639145795,34.91869254591967
8643,34.565495391080276,33.796082534630386,34.90569764762682,35.07107747418644,34.510800575241944,29.811217317123862,34.16905384821706,35.529466317902916,35.45773408949378,35.89080819984673,34.70749088385685,34.635654680643086,34.919109612895
8644,34.56582945648415,33.79634891592207,34.90601569195985,35.07152845819559,34.51112349601425,29.811870319591605,34.16948596744851,35.52985771514392,35.45813993643935,35.89120467229469,34.70798409788716,34.63611296982822,34.91952667987039
8645,34.566163521888086,33.79661529721369,34.90633373629282,35.071979442204736,34.51144641678661,29.812523322059292,34.16991808667996,35.53024911238498,35.458545783385034,35.891601144742765,34.70847731191742,34.63657125901335,34.919943746845775
8646,34.56649758729196,33.79688167850537,34.90665178062585,35.072430426213884,34.511769337558974,29.813176324526978,34.170350205911404,35.53064050962604,35.4589516303306,35.891997617190725,34.70897052594762,34.63702954819854,34.92036081382116
8647,34.566831652695896,33.797148059796996,34.90696982495888,35.07288141022303,34.51209225833128,29.813829326994664,34.170782325142795,35.5310319068671,35.45935747727623,35.89239408963874,34.70946373997788,34.637487837383674,34.92077788079649
8648,34.56716571809983,33.79741444108868,34.907287869291906,35.07333239423218,34.5124151791037,29.81448232946235,34.17121444437424,35.531423304108216,35.45976332422185,35.89279056208676,34.70995695400819,34.63794612656886,34.92119494777188
8649,34.56749978350376,33.7976808223803,34.907605913624934,35.07378337824133,34.512738099876,29.815135331930094,34.17164656360569,35.53181470134922,35.46016917116748,35.893187034534776,34.71045016803845,34.638404415753996,34.92161201474727
8650,34.56783384890764,33.79794720367198,34.90792395795796,35.074234362250536,34.513061020648365,29.81578833439778,34.17207868283708,35.53220609859028,35.460575018113104,35.89358350698279,34.71094338206865,34.63886270493913,34.922029081722656
8651,34.56816791431157,33.79821358496366,34.90824200229099,35.074685346259685,34.51338394142073,29.816441336865466,34.17251080206853,35.53259749583134,35.46098086505873,35.89397997943081,34.711436596098906,34.63932099412426,34.922446148697986
8652,34.568501979715506,33.798479966255286,34.90856004662402,35.07513633026883,34.51370686219309,29.81709433933321,34.17294292129998,35.5329888930724,35.461386712004355,35.89437645187883,34.71192981012922,34.63977928330945,34.922863215673374
8653,34.56883604511938,33.79874634754697,34.90887809095699,35.07558731427798,34.51402978296545,29.817747341800896,34.173375040531425,35.53338029031346,35.46179255894998,35.894772924326844,34.71242302415948,34.640237572494584,34.92328028264876
8654,34.56917011052332,33.79901272883859,34.90919613529002,35.07603829828713,34.51435270373781,29.818400344268582,34.17380715976287,35.53377168755452,35.462198405895606,35.89516939677486,34.71291623818968,34.640695861679774,34.92369734962415
8655,34.56950417592719,33.79927911013027,34.909514179623045,35.07648928229628,34.514675624510176,29.81905334673627,34.174239278994264,35.53416308479558,35.462604252841174,35.89556586922282,34.713409452219935,34.64115415086491,34.92411441659948
8656,34.56983824133113,33.79954549142195,34.90983222395607,35.07694026630543,34.51499854528254,29.819706349203955,34.17467139822571,35.53455448203658,35.46301009978686,35.895962341670895,34.71390266625025,34.64161244005004,34.92453148357487
8657,34.57017230673506,33.799811872713576,34.9101502682891,35.07739125031458,34.51532146605484,29.820359351671698,34.1751035174571,35.53494587927764,35.463415946732425,35.896358814118855,34.71439588028045,34.64207072923523,34.92494855055031
8658,34.57050637213899,33.80007825400526,34.91046831262207,35.077842234323725,34.51564438682726,29.821012354139384,34.17553563668855,35.5353372765187,35.46382179367805,35.89675528656693,34.714889094310706,34.64252901842036,34.92536561752564
8659,34.57084043754293,33.80034463529688,34.9107863569551,35.078293218332874,34.51596730759957,29.82166535660707,34.17596775592,35.53572867375976,35.464227640623676,35.89715175901489,34.71538230834102,34.64298730760555,34.92578268450103
8660,34.5711745029468,33.80061101658856,34.91110440128813,35.07874420234208,34.51629022837193,29.822318359074757,34.17639987515139,35.53612007100082,35.4646334875693,35.897548231462906,34.71587552237128,34.643445596790684,34.92619975147642
8661,34.57150856835074,33.800877397880186,34.911422445621156,35.07919518635123,34.51661314914429,29.822971361542443,34.17683199438284,35.53651146824188,35.46503933451487,35.89794470391098,34.71636873640148,34.64390388597582,34.926616818451805
8662,34.57184263375461,33.801143779171866,34.91174048995413,35.07964617036038,34.51693606991665,29.823624364010186,34.177264113614285,35.53690286548294,35.46544518146055,35.89834117635894,34.716861950431735,34.64436217516095,34.927033885427136
8663,34.57217669915855,33.80141016046355,34.912058534287155,35.080097154369525,34.517258990689015,29.824277366477872,34.17769623284573,35.537294262724004,35.46585102840612,35.89873764880696,34.71735516446205,34.64482046434614,34.92745095240252
8664,34.57251076456248,33.80167654175517,34.91237657862018,35.080548138378674,34.51758191146132,29.82493036894556,34.17812835207718,35.53768565996501,35.4662568753518,35.899134121254974,34.71784837849225,34.64527875353127,34.92786801937791
8665,34.572844829966414,33.801942923046795,34.91269462295321,35.08099912238782,34.51790483223374,29.825583371413302,34.17856047130857,35.53807705720607,35.46666272229737,35.89953059370299,34.718341592522506,34.64573704271646,34.9282850863533
8666,34.57317889537035,33.802209304338476,34.91301266728624,35.08145010639697,34.518227753006045,29.826236373880988,34.17899259054002,35.53846845444713,35.467068569243,35.89992706615101,34.71883480655276,34.646195331901595,34.92870215332863
8667,34.573512960774224,33.8024756856301,34.91333071161921,35.08190109040612,34.51855067377841,29.826889376348674,34.17942470977141,35.53885985168819,35.46747441618862,35.900323538599025,34.71932802058308,34.64665362108673,34.92911922030402
8668,34.57384702617816,33.80274206692178,34.91364875595224,35.08235207441527,34.51887359455077,29.82754237881636,34.17985682900286,35.53925124892925,35.46788026313425,35.90072001104704,34.71982123461328,34.64711191027192,34.929536287279404
8669,34.574181091582034,33.803008448213404,34.913966800285266,35.08280305842442,34.51919651532313,29.828195381284047,34.180288948234306,35.53964264617031,35.46828611007987,35.90111648349506,34.720314448643535,34.64757019945705,34.92995335425479
8670,34.57451515698597,33.803274829505085,34.914284844618294,35.08325404243362,34.51951943609549,29.82884838375179,34.1807210674657,35.54003404341137,35.4686919570255,35.901512955943076,34.72080766267385,34.64802848864224,34.93037042123012
8671,34.5748492223899,33.80354121079671,34.914602888951265,35.08370502644277,34.519842356867855,29.829501386219476,34.181153186697145,35.54042544065237,35.469097803971124,35.901909428391036,34.72130087670405,34.648486777827316,34.93078748820551
8672,34.57518328779378,33.80380759208839,34.91492093328429,35.08415601045192,34.52016527764022,29.830154388687163,34.18158530592859,35.54081683789343,35.46950365091675,35.90230590083911,34.721794090734306,34.648945067012505,34.9312045551809
8673,34.57551735319771,33.804073973380014,34.91523897761732,35.08460699446107,34.52048819841258,29.83080739115485,34.18201742516004,35.54120823513449,35.46990949786232,35.90270237328707,34.72228730476456,34.64940335619764,34.931621622156285
8674,34.575851418601644,33.804340354671695,34.91555702195035,35.08505797847022,34.520811119184884,29.831460393622535,34.18244954439149,35.54159963237555,35.47031534480794,35.90309884573509,34.72278051879488,34.64986164538283,34.93203868913167
8675,34.57618548400558,33.804606735963375,34.91587506628338,35.085508962479366,34.521134039957246,29.83211339609022,34.18288166362288,35.54199102961661,35.47072119175357,35.903495318183104,34.72327373282508,34.65031993456796,34.93245575610706
8676,34.576519549409454,33.804873117255,34.916193110616405,35.085959946488515,34.52145696072961,29.832766398557965,34.18331378285433,35.54238242685767,35.471127038699194,35.90389179063112,34.723766946855335,34.65077822375315,34.93287282308245
8677,34.57685361481339,33.80513949854668,34.91651115494943,35.086410930497664,34.52177988150197,29.83341940102565,34.18374590208572,35.54277382409873,35.47153288564482,35.90428826307914,34.72426016088559,34.65123651293828,34.93328989005778
8678,34.577187680217264,33.805405879838304,34.916829199282404,35.08686191450681,34.52210280227433,29.834072403493337,34.184178021317166,35.543165221339734,35.471938732590445,35.904684735527155,34.724753374915906,34.651694802123416,34.933706957033166
8679,34.5775217456212,33.805672261129985,34.91714724361543,35.08731289851596,34.52242572304664,29.83472540596108,34.184610140548614,35.543556618580794,35.47234457953607,35.90508120797517,34.725246588946106,34.652153091308605,34.934124024008554
8680,34.57785581102513,33.80593864242161,34.91746528794846,35.08776388252517,34.52274864381906,29.835378408428767,34.185042259780005,35.543948015821854,35.47275042648164,35.90547768042319,34.72573980297636,34.65261138049374,34.93454109098394
8681,34.57818987642901,33.80620502371329,34.91778333228149,35.088214866534315,34.52307156459136,29.836031410896453,34.18547437901145,35.54433941306297,35.47315627342732,35.905874152871206,34.72623301700662,34.65306966967893,34.93495815795927
8682,34.57852394183294,33.80647140500497,34.918101376614516,35.088665850543464,34.52339448536378,29.83668441336414,34.1859064982429,35.54473081030403,35.47356212037289,35.906270625319166,34.72672623103688,34.653527958864004,34.93537522493466
8683,34.578858007236875,33.806737786296594,34.918419420947544,35.08911683455261,34.523717406136086,29.837337415831826,34.18633861747435,35.54512220754509,35.47396796731857,35.90666709776724,34.727219445067135,34.65398624804919,34.93579229191005
8684,34.57919207264081,33.807004167588275,34.91873746528057,35.08956781856176,34.52404032690845,29.83799041829957,34.186770736705796,35.545513604786095,35.47437381426414,35.90706357021526,34.72771265909739,34.654444537234326,34.936209358885435
8685,34.579526138044685,33.8072705488799,34.91905550961354,35.09001880257091,34.52436324768081,29.838643420767255,34.18720285593719,35.545905002027155,35.474779661209766,35.907460042663274,34.728205873127706,34.654902826419516,34.936626425860766
8686,34.57986020344862,33.80753693017158,34.91937355394657,35.09046978658006,34.52468616845317,29.83929642323494,34.187634975168635,35.546296399268215,35.47518550815539,35.90785651511129,34.728699087157906,34.65536111560465,34.93704349283615
8687,34.58019426885255,33.80780331146326,34.9196915982796,35.09092077058921,34.525009089225534,29.839949425702628,34.188067094400026,35.546687796509275,35.47559135510102,35.90825298755925,34.729192301188164,34.65581940478978,34.93746055981154
8688,34.58052833425643,33.808069692754884,34.92000964261263,35.091371754598356,34.525332009997896,29.840602428170314,34.188499213631474,35.547079193750335,35.475997202046585,35.908649460007325,34.72968551521842,34.656277693974914,34.93787762678693
8689,34.58086239966036,33.80833607404651,34.920327686945654,35.091822738607505,34.5256549307702,29.841255430638057,34.18893133286292,35.547470590991395,35.47640304899227,35.909045932455285,34.73017872924868,34.656735983160104,34.93829469376226
8690,34.58119646506424,33.80860245533819,34.920645731278626,35.09227372261671,34.525977851542564,29.841908433105743,34.18936345209431,35.547861988232455,35.476808895937836,35.9094424049033,34.730671943278935,34.65719427234524,34.93871176073765
8691,34.58153053046817,33.80886883662981,34.92096377561165,35.09272470662586,34.526300772314926,29.84256143557343,34.18979557132576,35.54825338547346,35.47721474288346,35.90983887735132,34.73116515730919,34.657652561530426,34.939128827713034
8692,34.581864595872105,33.809135217921494,34.92128181994468,35.09317569063501,34.52662369308729,29.843214438041173,34.19022769055721,35.54864478271452,35.47762058982909,35.910235349799336,34.73165837133945,34.65811085071556,34.93954589468842
8693,34.58219866127604,33.80940159921312,34.92159986427771,35.093626674644156,34.52694661385965,29.84386744050886,34.190659809788656,35.54903617995558,35.47802643677471,35.91063182224735,34.73215158536971,34.65856913990069,34.93996296166381
8694,34.582532726679915,33.8096679805048,34.92191790861068,35.094077658653305,34.52726953463201,29.844520442976545,34.191091929020104,35.54942757719664,35.47843228372034,35.91102829469537,34.732644799399964,34.65902742908588,34.9403800286392
8695,34.58286679208385,33.80993436179642,34.92223595294371,35.09452864266245,34.527592455404374,29.84517344544423,34.191524048251495,35.5498189744377,35.47883813066596,35.91142476714339,34.73313801343022,34.659485718271014,34.940797095614585
8696,34.58320085748778,33.8102007430881,34.92255399727674,35.0949796266716,34.52791537617668,29.845826447911918,34.19195616748294,35.55021037167876,35.47924397761159,35.911821239591404,34.73363122746048,34.659944007456204,34.941214162589915
8697,34.58353492289166,33.81046712437973,34.922872041609764,35.09543061068075,34.5282382969491,29.84647945037966,34.19238828671433,35.55060176891982,35.479649824557214,35.91221771203942,34.734124441490735,34.66040229664134,34.9416312295653
8698,34.58386898829559,33.81073350567141,34.92319008594279,35.0958815946899,34.5285612177214,29.847132452847347,34.19282040594578,35.55099316616082,35.48005567150284,35.91261418448738,34.73461765552099,34.66086058582647,34.94204829654069
8699,34.58420305369947,33.81099988696309,34.92350813027576,35.09633257869905,34.52888413849382,29.847785455315034,34.19325252517723,35.55138456340188,35.48046151844841,35.913010656935455,34.73511086955125,34.6613188750116,34.94246536351608
8700,34.5845371191034,33.81126626825471,34.92382617460879,35.0967835627082,34.52920705926613,29.848438457782777,34.19368464440862,35.55177596064294,35.48086736539409,35.913407129383415,34.73560408358151,34.66177716419679,34.94288243049141
8701,34.584871184507335,33.81153264954639,34.92414421894182,35.0972345467174,34.52952998003849,29.849091460250406,34.19411676364007,35.552167357884,35.48127321233966,35.91380360183143,34.736097297611764,34.662235453381925,34.943299497466796
8702,34.58520524991127,33.81179903083802,34.92446226327485,35.09768553072655,34.52985290081085,29.849744462718093,34.194548882871516,35.55255875512506,35.48167905928534,35.914200074279506,34.73659051164202,34.662693742567114,34.943716564442184
8703,34.5855393153152,33.8120654121297,34.92478030760782,35.0981365147357,34.530175821583214,29.850397465185836,34.19498100210296,35.55295015236612,35.48208490623091,35.914596546727466,34.73708372567228,34.66315203175225,34.94413363141757
8704,34.58587338071908,33.81233179342132,34.925098351940846,35.09858749874485,34.530498742355576,29.851050467653522,34.19541312133441,35.55334154960718,35.482490753176535,35.91499301917554,34.737576939702535,34.66361032093738,34.9445506983929
8705,34.58620744612301,33.812598174713,34.925416396273874,35.099038482754,34.53082166312788,29.851703470121265,34.1958452405658,35.55373294684824,35.48289660012216,35.9153894916235,34.73807015373279,34.66406861012257,34.94496776536829
8706,34.58654151152689,33.81286455600468,34.9257344406069,35.099489466763146,34.53114458390024,29.85235647258895,34.19627735979725,35.554124344089246,35.483302447067786,35.91578596407152,34.73856336776305,34.6645268993077,34.94538483234368
8707,34.58687557693082,33.81313093729631,34.92605248493993,35.099940450772294,34.531467504672605,29.853009475056638,34.19670947902864,35.554515741330306,35.483708294013354,35.916182436519534,34.73905658179331,34.66498518849289,34.945801899319065
8708,34.587209642334756,33.81339731858799,34.92637052927296,35.10039143478144,34.53179042544497,29.853662477524324,34.19714159826009,35.554907138571366,35.484114140959036,35.91657890896755,34.739549795823564,34.66544347767797,34.946218966294396
8709,34.58754370773869,33.81366369987961,34.926688573605986,35.10084241879059,34.53211334621733,29.85431547999201,34.19757371749154,35.555298535812426,35.484519987904605,35.91697538141557,34.74004300985382,34.66590176686316,34.94663603326978
8710,34.58787777314262,33.81393008117129,34.92700661793896,35.10129340279974,34.53243626698969,29.854968482459697,34.19800583672293,35.555689933053486,35.48492583485023,35.917371853863585,34.74053622388408,34.66636005604829,34.94705310024523
8711,34.5882118385465,33.81419646246292,34.927324662271985,35.101744386808946,34.53275918776205,29.85562148492744,34.198437955954375,35.556081330294546,35.485331681795856,35.9177683263116,34.741029437914335,34.66681834523348,34.94747016722056
8712,34.58854590395043,33.8144628437546,34.92764270660501,35.102195370818094,34.533082108534416,29.856274487395126,34.19887007518582,35.556472727535606,35.48573752874148,35.91816479875962,34.74152265194459,34.66727663441861,34.947887234195946
8713,34.58887996935431,33.81472922504622,34.92796075093804,35.10264635482724,34.53340502930672,29.856927489862812,34.19930219441727,35.556864124776666,35.48614337568711,35.918561271207636,34.74201586597485,34.6677349236038,34.94830430117133
8714,34.58921403475824,33.8149956063379,34.92827879527107,35.10309733883639,34.53372795007914,29.8575804923305,34.19973431364872,35.557255522017726,35.48654922263273,35.9189577436556,34.74250908000511,34.668193212788935,34.94872136814672
8715,34.58954810016212,33.815261987629526,34.9285968396041,35.10354832284554,34.534050870851445,29.858233494798185,34.20016643288011,35.55764691925879,35.48695506957836,35.91935421610367,34.743002294035364,34.66865150197407,34.94913843512205
8716,34.58988216556605,33.81552836892121,34.928914883937125,35.10399930685469,34.53437379162381,29.858886497265928,34.20059855211156,35.55803831649985,35.48736091652398,35.91975068855163,34.74349550806562,34.66910979115926,34.94955550209744
8717,34.590216230969986,33.81579475021283,34.929232928270096,35.10445029086384,34.53469671239617,29.859539499733614,34.20103067134295,35.55842971374091,35.48776676346961,35.92014716099965,34.74398872209588,34.66956808034439,34.94997256907283
8718,34.59055029637392,33.81606113150451,34.929550972603124,35.10490127487299,34.53501963316853,29.8601925022013,34.201462790574396,35.55882111098191,35.48817261041518,35.920543633447664,34.744481936126135,34.67002636952958,34.950389636048214
8719,34.59088436177785,33.816327512796136,34.92986901693615,35.105352258882135,34.53534255394089,29.860845504669044,34.201894909805844,35.55921250822297,35.48857845736086,35.92094010589568,34.74497515015639,34.670484658714656,34.950806703023545
8720,34.59121842718173,33.816593894087816,34.93018706126918,35.105803242891284,34.535665474713255,29.86149850713673,34.20232702903729,35.55960390546403,35.48898430430643,35.9213365783437,34.74546836418665,34.670942947899846,34.95122376999893
8721,34.59155249258566,33.81686027537944,34.93050510560221,35.10625422690049,34.53598839548562,29.862151509604416,34.20275914826874,35.55999530270509,35.48939015125211,35.921733050791715,34.74596157821691,34.67140123708498,34.95164083697432
8722,34.59188655798954,33.81712665667112,34.93082314993518,35.10670521090964,34.53631131625792,29.862804512072103,34.20319126750013,35.56038669994615,35.48979599819768,35.92212952323973,34.746454792247164,34.67185952627017,34.95205790394971
8723,34.59222062339347,33.817393037962745,34.93114119426821,35.10715619491884,34.536634237030285,29.86345751453979,34.20362338673158,35.56077809718721,35.490201845143304,35.92252599568775,34.74694800627742,34.6723178154553,34.95247497092504
8724,34.59255468879741,33.817659419254426,34.931459238601235,35.10760717892799,34.53695715780265,29.864110517007532,34.20405550596303,35.56116949442827,35.49060769208893,35.922922468135766,34.74744122030768,34.672776104640434,34.952892037900426
8725,34.59288875420128,33.81792580054611,34.93177728293426,35.10805816293714,34.53728007857501,29.86476351947522,34.20448762519442,35.56156089166933,35.491013539034554,35.92331894058373,34.747934434337935,34.67323439382557,34.953309104875814
8726,34.59322281960522,33.81819218183773,34.932095327267234,35.10850914694629,34.53760299934737,29.865416521942905,34.204919744425865,35.561952288910334,35.49141938598012,35.9237154130318,34.74842764836819,34.673692683010756,34.9537261718512
8727,34.59355688500915,33.81845856312941,34.93241337160026,35.10896013095544,34.53792592011973,29.866069524410648,34.205351863657256,35.562343686151394,35.491825232925805,35.92411188547982,34.74892086239845,34.67415097219589,34.95414323882653
8728,34.59389095041308,33.818724944421035,34.93273141593329,35.10941111496459,34.538248840892095,29.866722526878277,34.205783982888704,35.562735083392454,35.492231079871374,35.924508357927834,34.74941407642865,34.67460926138108,34.95456030580198
8729,34.59422501581696,33.818991325712716,34.93304946026632,35.109862098973736,34.53857176166446,29.867375529345964,34.20621610212015,35.563126480633514,35.492636926817,35.92490483037585,34.749907290458964,34.67506755056621,34.954977372777364
8730,34.59455908122089,33.8192577070044,34.933367504599346,35.110313082982884,34.53889468243676,29.868028531813707,34.2066482213516,35.563517877874574,35.493042773762625,35.92530130282381,34.75040050448922,34.675525839751344,34.955394439752695
8731,34.59489314662483,33.81952408829602,34.93368554893232,35.11076406699203,34.53921760320918,29.868681534281393,34.20708034058305,35.563909275115634,35.49344862070825,35.925697775271885,34.75089371851948,34.675984128936534,34.95581150672808
8732,34.5952272120287,33.8197904695877,34.934003593265345,35.11121505100118,34.539540523981486,29.869334536749136,34.20751245981444,35.564300672356694,35.493854467653875,35.926094247719845,34.751386932549735,34.67644241812167,34.95622857370347
